baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_gene_id
ENSG00000111305	28.2817679032189	-0.00249144421922925	1.13260782876505	-0.00219974130140511	0.998244861793327	0.999026470715519	ENSG00000111305
ENSG00000134531	15.4409385617889	1.10490257119745	1.20222247193658	0.919050006957232	0.358069416496792	0.591117071383898	ENSG00000134531
ENSG00000273079	111.479877232019	3.12875587173772	0.642378927114393	4.87057675723003	1.11272963741673e-06	0.000501971975844055	ENSG00000273079
ENSG00000171681	300.272442199209	1.40138774530823	0.674170802744472	2.07868353183398	0.0376464476009718	0.16184020694891	ENSG00000171681
ENSG00000197837	9.58662974120753	0.745790690278421	1.00931892319651	0.738904892337204	0.459964751372059	0.677819717395983	ENSG00000197837
ENSG00000246705	644.024325519724	0.598615651812943	0.64008317856493	0.935215409277029	0.349677298863805	0.583808087268817	ENSG00000246705
ENSG00000084463	622.371657242372	0.131455295015666	0.559880194331708	0.234791829299438	0.814370309769931	0.906313438633812	ENSG00000084463
ENSG00000182993	26.5516999807378	-1.38775339517051	0.889214839290723	-1.56065028815471	0.118606286541854	0.31737173391258	ENSG00000182993
ENSG00000111341	420.341373372356	4.37051905745813	2.93430256729735	1.48945753112421	NA	NA	ENSG00000111341
ENSG00000139055	3.89859763952911	-0.776943583367909	1.49621546982355	-0.519272523936364	0.603570710887514	NA	ENSG00000139055
ENSG00000111348	198.158771748781	-3.52932987710178	1.60069546257393	-2.20487279412075	0.0274630220939538	0.135661137802597	ENSG00000111348
ENSG00000134533	10.4826700005462	-0.0213301787336799	1.24286863947622	-0.0171620540225949	0.986307334231065	0.994673015480049	ENSG00000134533
ENSG00000151490	349.891408237819	-1.31253034628153	0.865742445967553	-1.51607484696519	0.129500427677342	0.3345027887698	ENSG00000151490
ENSG00000151491	135.229933219215	1.22531056310998	0.878706650227582	1.394447808939	0.163182419514826	0.38235440735081	ENSG00000151491
ENSG00000023734	2828.96537191588	-1.26094706078137	0.44201417572394	-2.85272991237478	0.00433454445010379	0.0454215830372187	ENSG00000023734
ENSG00000023697	284.875642669434	-1.30568537597462	0.694423000880036	-1.88024500098633	0.0600746951295979	0.21372229920123	ENSG00000023697
ENSG00000008394	239.538846813052	-0.305400381397533	0.817222009395022	-0.373705526633597	0.708623413117452	0.846023656137268	ENSG00000008394
ENSG00000048540	171.798873578255	-0.54077092979705	0.909571496991635	-0.594533724490735	0.552155192905886	0.747249316452089	ENSG00000048540
ENSG00000255993	4.98549815530042	0.0833894561421001	1.42798085916889	0.0583967604374151	0.953432595167123	0.977000878185017	ENSG00000255993
ENSG00000052126	167.724661834461	0.923920726185888	0.537302884493903	1.71955288692736	0.0855137463519305	0.263039172130401	ENSG00000052126
ENSG00000139154	58.1971092066293	1.04618803037878	0.640984605413295	1.63215781087943	0.102646245815644	0.291014439615591	ENSG00000139154
ENSG00000172572	26.6764205532747	1.92752263752667	1.26452256006227	1.52430861924026	0.127431635052265	0.331335212482054	ENSG00000172572
ENSG00000139155	6.52122236777609	0.424182666609049	3.15339175770232	0.134516323756146	0.892994303907481	0.947664652675146	ENSG00000139155
ENSG00000121350	40.3708080708664	0.819075399725193	0.642397692085098	1.27502855289943	0.202299135919167	0.431973290648501	ENSG00000121350
ENSG00000004700	56.673086742083	0.599404886115912	0.64064959195253	0.935620491521871	0.349468620237426	0.583737947398853	ENSG00000004700
ENSG00000111711	246.325009562509	-0.746128700801071	0.700339426990779	-1.06538154507028	0.286703304696725	0.524568207973084	ENSG00000111711
ENSG00000134548	24.5992580684366	-0.47850324313237	1.12272496680904	-0.426198095952522	0.669963504805602	0.822269363583926	ENSG00000134548
ENSG00000111716	1784.26975119454	-1.1992411175435	0.479684466469044	-2.50006243973484	0.0124171418975195	0.0847970269030073	ENSG00000111716
ENSG00000121361	20.2693939483336	-1.78722990344157	0.975331785790946	-1.83243274696745	0.0668869729497428	0.226871382375753	ENSG00000121361
ENSG00000069431	11.6864958081429	1.22902519504235	1.13420302653533	1.08360246471628	0.278541097552807	0.516410413908492	ENSG00000069431
ENSG00000111726	1122.02164081729	-0.754359008520931	0.671414846901217	-1.12353638291218	0.261209757502266	0.49895299401033	ENSG00000111726
ENSG00000111728	144.128279315796	0.358327683469878	0.554346146171091	0.646396995712648	0.518022285551384	0.722707820460241	ENSG00000111728
ENSG00000111731	38.2429051149428	-0.140094113603008	0.658502281148716	-0.212746588149433	0.831524626393641	0.914718835230987	ENSG00000111731
ENSG00000139163	624.787201138652	-0.695494166182266	0.713459550827859	-0.974819336814895	0.329649883558855	0.565377380523954	ENSG00000139163
ENSG00000134532	30.5410984512613	0.495359599257658	0.827963524318558	0.598286741756354	0.549648621597329	0.745996863822656	ENSG00000134532
ENSG00000060982	231.402648187163	1.59197158997851	0.702750158693722	2.26534504515471	0.0234915138424932	0.123801815550078	ENSG00000060982
ENSG00000118307	9.70395155630873	0.237768648360779	1.17135198057378	0.202986508158128	0.839145577622039	0.920028727860169	ENSG00000118307
ENSG00000205707	369.570948145169	-1.48458947998159	0.666566058124932	-2.22722033605759	0.0259325516473836	0.130839959594595	ENSG00000205707
ENSG00000133703	290.920769144402	0.415694935463586	0.555570237837302	0.748231109502524	0.454320769482871	0.673388505177503	ENSG00000133703
ENSG00000278743	4.13768362152336	-1.79974262059649	1.06759399649955	-1.68579312594255	0.0918356522615495	NA	ENSG00000278743
ENSG00000255725	19.4882430513255	0.946179458485436	0.806511522440832	1.17317537587301	0.240725484529854	0.476879772349019	ENSG00000255725
ENSG00000246695	37.8457190840531	0.887013758331975	0.806492417528375	1.0998414108472	0.271401225904215	0.508956107460428	ENSG00000246695
ENSG00000123094	57.3552561491869	2.86382359809245	0.859061885401997	3.3336639033314	0.000857101565659259	0.0180828388089157	ENSG00000123094
ENSG00000123095	25.0284383683238	1.66198838047252	0.980715676376358	1.69466892444648	0.0901382439132361	0.27171373661859	ENSG00000123095
ENSG00000123096	35.5667227965851	1.37234209244829	0.724927347244546	1.89307535115701	0.0583478495768328	0.211039300799309	ENSG00000123096
ENSG00000256894	4.63217457707682	0.0120041095782666	1.3860874559485	0.00866042725280434	0.993090065182779	NA	ENSG00000256894
ENSG00000123104	46.0853690079428	3.04444387778106	0.910403810534363	3.34405880396537	0.000825622353162373	0.0175636555517399	ENSG00000123104
ENSG00000064102	104.713166646891	0.0929937472652117	0.649520116708493	0.143173005535944	0.886153548621113	0.943652751653101	ENSG00000064102
ENSG00000111790	267.537983195351	-0.00131992390467334	0.551887275793634	-0.00239165489506031	0.998091737303678	0.99900359349803	ENSG00000111790
ENSG00000247903	17.1844188741076	2.73722456668032	0.818655794143846	3.34355975522401	0.00082710879059609	0.0175709066899762	ENSG00000247903
ENSG00000064115	116.018238670662	0.842510165001392	0.455444851734628	1.84986208932337	0.0643334291582021	0.222062892238649	ENSG00000064115
ENSG00000152944	381.666164696018	-1.70214994682319	0.80474764349373	-2.11513504958335	0.0344184387063028	0.1544951749714	ENSG00000152944
ENSG00000275764	6.67307416418258	2.93699829418421	1.09928718149968	2.67172977508705	0.0075461389350365	0.0628795447011904	ENSG00000275764
ENSG00000211455	139.968287965523	1.26798574934714	0.518290295656776	2.44647789081282	0.0144259644881564	0.093164397187092	ENSG00000211455
ENSG00000029153	17.929469421063	0.741279707849753	0.904650465071522	0.819410077671432	0.412552487129811	0.639875624188193	ENSG00000029153
ENSG00000110841	325.042368047037	0.651811501630466	0.561183434686087	1.16149455123363	0.245440837753504	0.482081133238986	ENSG00000110841
ENSG00000061794	702.295817543072	-0.623653956092303	0.41980166828098	-1.4855918954445	0.137387100052253	0.34692843934828	ENSG00000061794
ENSG00000087448	123.790055543334	1.52307531165912	0.533954090033967	2.85244619357113	0.00433841564412083	0.0454215830372187	ENSG00000087448
ENSG00000087494	156.67863466553	-1.36649338819075	0.921178970204977	-1.48341791594165	0.137963410286146	0.347800664026506	ENSG00000087494
ENSG00000123106	188.152990142087	0.397282697597184	0.527563351597588	0.753052114772789	0.451418597900482	0.671632404170879	ENSG00000123106
ENSG00000247934	9.63205871156851	-1.74870965476802	1.34076916503983	-1.30425855573436	0.192145440884913	0.420057977806841	ENSG00000247934
ENSG00000064763	51.5493407871921	-1.25402434935793	0.986835162225013	-1.2707536145454	0.203816315308879	0.433390086975505	ENSG00000064763
ENSG00000274315	4.57772637133453	3.99573594053201	1.97418586832281	2.02399176523669	0.0429709990417887	NA	ENSG00000274315
ENSG00000273680	3.00692636130524	3.72021347925778	2.2239000078924	1.67283307075638	0.0943601625354695	NA	ENSG00000273680
ENSG00000087502	486.767765947601	-0.448148647434281	0.653894536519705	-0.685353099629051	0.493121131903714	0.704342230673277	ENSG00000087502
ENSG00000257599	3.75144540850622	0.983269283022652	1.18723388187058	0.828201837933935	0.40755620314336	NA	ENSG00000257599
ENSG00000133687	25.7241944257784	2.24322531052252	0.921754490186578	2.43364728287731	0.0149475528792058	0.0950756069971794	ENSG00000133687
ENSG00000133704	52.7349010466904	1.59323119546735	0.722234465610393	2.20597502795832	0.0273857482374421	0.135661137802597	ENSG00000133704
ENSG00000110888	92.5262828190335	0.420490271671571	0.75925900837509	0.5538166383715	0.579704340211434	0.76551917091373	ENSG00000110888
ENSG00000285517	13.7509579558947	-0.109903645793895	0.966928469161069	-0.113662643410686	0.909505226789446	0.955617119379547	ENSG00000285517
ENSG00000110900	95.2257507155216	0.436153125986678	0.486109290600767	0.897232647925016	0.369594787440305	0.60127756149336	ENSG00000110900
ENSG00000245614	16.3899638640541	-0.713284560739005	1.02374605288297	-0.696739741980278	0.485965682706981	0.699336352564959	ENSG00000245614
ENSG00000013573	17.7375476589315	0.765746567602992	1.06516272176962	0.718901020428887	0.472201907687886	0.687381019504629	ENSG00000013573
ENSG00000177359	39.7139263002949	3.12125668279426	1.15463715337465	2.70323596782919	0.00686679787846235	0.0595718019569318	ENSG00000177359
ENSG00000139146	425.496766454103	-0.135779696185514	0.666657763290061	-0.203672264334582	0.838609617721657	0.91967641331437	ENSG00000139146
ENSG00000170456	160.610205522458	1.88203944653798	0.577092489387772	3.26124404865259	0.00110924524835936	0.0212820353617332	ENSG00000170456
ENSG00000139160	15.3342066340112	-0.287164088856258	0.77565757959753	-0.3702201801538	0.711218441590073	0.84773612504729	ENSG00000139160
ENSG00000151743	365.962971862526	-1.78492348536744	0.575386260986459	-3.10213087519211	0.00192132995205053	0.02844532703142	ENSG00000151743
ENSG00000276900	5.85765707297079	0.716054263921156	1.0733121940813	0.667144441169854	0.504679875489303	0.713409294692928	ENSG00000276900
ENSG00000188375	7.02014160861166	-0.090773078717585	0.979359748272906	-0.0926861440626518	0.926152905058684	0.964774059887945	ENSG00000188375
ENSG00000174718	72.2246619325729	0.644167374113963	0.6770612343654	0.951416713021138	0.341392879513387	0.57655626359572	ENSG00000174718
ENSG00000151746	233.888876040463	1.05223710771081	0.640138258708555	1.64376537942545	0.100224675191832	0.287191220713629	ENSG00000151746
ENSG00000276115	5.90469064613196	1.94519248321991	1.39952865090585	1.38989114796676	0.16456193403869	0.384529394315269	ENSG00000276115
ENSG00000139132	137.168516549392	1.44804886778341	0.613239144292931	2.36131186545996	0.0182104091944546	0.106955407234887	ENSG00000139132
ENSG00000087470	315.030018608052	0.841619220836267	0.414755089409602	2.02919564419161	0.0424383670650163	0.174065221150215	ENSG00000087470
ENSG00000139131	137.755383780328	-1.6050790732127	0.80939570020756	-1.98305856183953	NA	NA	ENSG00000139131
ENSG00000275854	3.20598967858443	1.80042052162332	1.88614325215653	0.954551314999434	0.33980464735176	NA	ENSG00000275854
ENSG00000057294	36.2275631635105	0.159510454520506	0.990727573413773	0.161003346228547	0.872090765117483	0.93637578966552	ENSG00000057294
ENSG00000110975	28.7484011598387	2.33921183104053	1.20144362773733	1.94700090544069	0.0515346261190021	0.195603610572733	ENSG00000110975
ENSG00000139133	10.9100057865786	-2.11989986494877	0.827045860415818	-2.56321924383121	0.010370653785558	0.075637226706081	ENSG00000139133
ENSG00000175548	26.3660773709401	1.44179100459462	0.889396695351797	1.62108878088907	0.104998599734193	0.294957604894332	ENSG00000175548
ENSG00000139117	66.2717470364411	-0.966835861630127	0.927354919740839	-1.04257371266259	0.297145769351387	0.534328170133662	ENSG00000139117
ENSG00000139116	599.974469320651	2.37377483729273	0.560175879577124	4.23755274697777	2.25969342832571e-05	0.00239028812439032	ENSG00000139116
ENSG00000173208	14.2547929539025	1.99270238092072	1.34510953793387	1.48144245856852	0.138488707615498	0.348810280395172	ENSG00000173208
ENSG00000151229	28.4527852813735	1.16382049418985	0.817429364440641	1.42375665081012	0.154516928274436	0.371773445828525	ENSG00000151229
ENSG00000018236	269.558831525212	0.983431751222629	0.994451477609031	0.98891878926773	0.32270287679951	0.558269425259517	ENSG00000018236
ENSG00000165966	41.9731950610601	0.262584815342014	0.88630442474751	0.296269326892754	0.767024408580738	0.879006304453927	ENSG00000165966
ENSG00000151233	50.0833658841926	3.15707557553951	1.03921045485513	3.03795594125313	0.00238188776559801	0.0320468373234582	ENSG00000151233
ENSG00000015153	640.653455462521	0.554214382928013	0.346017588203241	1.60169425434664	0.10922323634279	0.301752259346496	ENSG00000015153
ENSG00000134283	354.803071253291	-0.412425362280435	0.418539683171378	-0.985391299471024	0.324431901695298	0.560186480716254	ENSG00000134283
ENSG00000139168	1066.64542155163	0.262877314491857	0.365392313681728	0.719438544952082	0.471870754710187	0.687125653474732	ENSG00000139168
ENSG00000139174	36.6656072642482	1.65933762930135	0.721067016362934	2.30122525597004	0.0213789020345195	0.117580935801611	ENSG00000139174
ENSG00000129317	78.3094149897803	1.20742448174722	0.647054809492903	1.86603122955454	0.0620369963548708	0.218105595624617	ENSG00000129317
ENSG00000198001	26.5545081727137	0.241727702335829	0.787779617918576	0.306846860260878	0.75895993831918	0.87407475100913	ENSG00000198001
ENSG00000151239	141.349732957908	-0.247395936921141	0.603840206591247	-0.409704312864031	0.682022865928498	0.829108878307942	ENSG00000151239
ENSG00000139173	18.2754905685921	0.875485898039734	1.01490571858196	0.862627810653167	0.388342134599456	0.617413618918446	ENSG00000139173
ENSG00000184613	201.171832229522	0.378333832589674	0.528022985373374	0.716510157833655	0.473676397581094	0.68866989180822	ENSG00000184613
ENSG00000134297	23.5930791720628	2.37742792455623	0.905294542725811	2.62613747499005	0.00863599302843473	0.0678580230892069	ENSG00000134297
ENSG00000177119	203.989861588006	1.38751095344773	0.549574738882079	2.52469929071002	0.0115797327421666	0.0812116784633521	ENSG00000177119
ENSG00000257657	3.66593351978637	1.0612701743305	1.29347664711985	0.820478805468662	0.411943206824269	NA	ENSG00000257657
ENSG00000273015	263.270100231522	-0.984336063144753	0.654132977261612	-1.50479504529104	0.132376777999287	0.339149526355204	ENSG00000273015
ENSG00000189079	75.4344355386332	0.426299251754352	0.502683377811902	0.848047241207701	0.396411661940276	0.625016660242595	ENSG00000189079
ENSG00000139218	867.080941919348	1.96210425518098	0.556618664692147	3.52504215119372	0.000423415411992456	0.0121307589061958	ENSG00000139218
ENSG00000111371	773.287150236596	0.876916727779817	0.404613805346778	2.16729314766768	0.0302125086652348	0.143334196692661	ENSG00000111371
ENSG00000134294	338.029507419273	0.263622760387406	0.487930937840382	0.540287036428186	0.58899909711945	0.771721861366199	ENSG00000134294
ENSG00000257261	28.829425661256	-1.80512937294196	0.783205230378801	-2.3047973927203	0.0211779232041873	0.117096966873044	ENSG00000257261
ENSG00000272369	5.59138915674345	-0.702058931244202	1.16875072123981	-0.60069176299584	0.548045306300492	0.745139518485678	ENSG00000272369
ENSG00000139211	118.904289009731	1.75711608069568	1.15709613905245	1.51855668806793	0.128874120245165	0.333671717812345	ENSG00000139211
ENSG00000179715	3.40134664290715	-1.96103544524158	1.46530437559869	-1.33831269318387	0.180794525786393	NA	ENSG00000179715
ENSG00000005175	241.963895669204	0.936536353528344	0.444859158125986	2.1052423815969	0.0352702147848924	0.1563211085064	ENSG00000005175
ENSG00000079337	7.04020201075227	-0.205081690572636	1.22839280128517	-0.166951231200701	0.867408422112091	0.933832412322261	ENSG00000079337
ENSG00000211584	182.092118204687	-0.677138548671088	0.725296542307643	-0.933602339419222	0.350509058123646	0.584613737875216	ENSG00000211584
ENSG00000061273	170.253242686179	1.83161708512582	0.586962413403365	3.1205014891935	0.00180543385086348	0.027691744404544	ENSG00000061273
ENSG00000111424	7.94595994976757	2.92307750203107	1.58199924143034	1.84771106425323	0.0646441525169384	0.222711592835759	ENSG00000111424
ENSG00000134291	740.214357870085	-2.03105190764191	0.585312599982317	-3.47002936158092	0.000520401473122378	0.0137856956731451	ENSG00000134291
ENSG00000139219	23.8682817901311	-1.03304368447118	1.01686741461332	-1.01590794397125	0.309673225592233	0.546515698323975	ENSG00000139219
ENSG00000079387	55.1106966889342	-0.261363390555776	0.718709677048228	-0.363656423312966	0.716114587582505	0.850136652038735	ENSG00000079387
ENSG00000152556	121.994932935659	-0.842125558409472	0.542924175070986	-1.55109239388606	0.120879543708687	0.320614682153938	ENSG00000152556
ENSG00000177981	261.574040254714	-0.280707796455566	0.505079075644642	-0.555769997197555	0.578368098353265	0.764381905053618	ENSG00000177981
ENSG00000177875	612.172448755652	0.0416281151775647	0.597450423637066	0.0696762669011892	0.944451332130981	0.972954459909224	ENSG00000177875
ENSG00000167528	57.2970593252014	0.690465768994389	0.841542963493509	0.820475957790734	0.411944829572224	0.639127027713815	ENSG00000167528
ENSG00000139620	107.530728412202	-0.830089871370844	0.49581381758541	-1.67419672854892	0.0940919422378517	0.277438485244501	ENSG00000139620
ENSG00000129315	75.632865831163	1.37492177274198	0.777106492416858	1.76928360032854	0.0768465588344991	0.246586795238648	ENSG00000129315
ENSG00000174233	32.2358266841162	1.82187862329703	0.76444733987279	2.3832624279917	0.0171599565468816	0.1031434980436	ENSG00000174233
ENSG00000257660	15.0741194455404	-3.40170370210815	1.26963827224408	-2.67926997513681	0.00737828780807341	0.0620605211589135	ENSG00000257660
ENSG00000167535	210.356336881772	-0.0557754074589457	0.637728402007698	-0.0874595004446304	0.930306275994101	0.966278706656567	ENSG00000167535
ENSG00000174243	206.899941013054	1.49698613412193	0.575553196483784	2.60095182038331	0.00929655092569494	0.0705947653374871	ENSG00000174243
ENSG00000172602	51.5069235910286	-1.72984538479579	0.785032041764067	-2.2035347511531	0.0275570804268999	0.135863227125616	ENSG00000172602
ENSG00000139537	12.9833148114751	-0.443413718474738	0.783054176462435	-0.566261865146963	0.571215780046297	0.760332173422729	ENSG00000139537
ENSG00000134285	21.7155414693962	0.142712445311888	0.927245900337164	0.153910031050011	0.877680674715001	0.939777810986967	ENSG00000134285
ENSG00000134287	278.193333720424	0.363968888809687	0.443603619247815	0.820482234628385	0.411941252724213	0.639127027713815	ENSG00000134287
ENSG00000169884	92.530007028364	0.0110853746832927	1.06401144123095	0.0104184731984349	0.991687411469179	0.996625705485145	ENSG00000169884
ENSG00000181418	5.76061439365663	1.61414396973438	1.5308968597422	1.05437800036131	0.291709890320067	0.529243783905724	ENSG00000181418
ENSG00000257913	19.689718000573	-1.99527715854441	1.04118570023303	-1.91635090464443	0.0553204454805786	0.205002414298409	ENSG00000257913
ENSG00000181929	314.882969053544	-2.46263667556563	0.674759826305401	-3.64964922267174	0.000262598657267828	0.009237931663243	ENSG00000181929
ENSG00000167548	54.2308568064343	1.48633065238605	0.62976868230036	2.36012157187131	0.0182689469812153	0.10723655139605	ENSG00000167548
ENSG00000167550	41.7961342914729	-0.832021502315417	0.980453150370126	-0.848609137521079	0.396098820768813	0.624973121381756	ENSG00000167550
ENSG00000139636	153.255497539149	-0.425476004273406	0.81803329548315	-0.520120643771731	0.602979490829349	0.77970141668333	ENSG00000139636
ENSG00000123416	2249.37557197991	-3.12345078467213	0.892902221187053	-3.49808826829853	0.000468606014246613	0.0129737888926255	ENSG00000123416
ENSG00000167552	25034.0340295335	-1.15840058220119	0.541132499777156	-2.14069674742919	0.0322985009879116	0.148901234791881	ENSG00000167552
ENSG00000167553	170.049782934475	-1.7192272947969	0.583566868505285	-2.94606734477649	0.00321842319497311	0.0386838072129265	ENSG00000167553
ENSG00000135406	341.284387087946	1.12525462536282	0.822982128948695	1.36728925912433	0.171534657014488	0.393919186327695	ENSG00000135406
ENSG00000135451	16.7283481579634	0.944620858167288	1.35862201018531	0.695278636063351	0.486880700134169	0.699906768914218	ENSG00000135451
ENSG00000186897	34.6152939066793	1.14542636181959	0.997282971210121	1.14854699707718	0.250742823335484	0.487748056349987	ENSG00000186897
ENSG00000178401	144.836380374377	0.468178829518196	0.874826061347384	0.535167903888367	0.592533758322311	0.773197536129561	ENSG00000178401
ENSG00000123352	570.449362203135	-0.0460724513962813	0.474721923474872	-0.0970514507925818	0.922685535433973	0.96271689556274	ENSG00000123352
ENSG00000135519	15.1110274544434	1.62160440566738	1.29060339229515	1.25646997005299	0.208945627015725	0.4394687341526	ENSG00000135519
ENSG00000187778	578.10001036163	-1.51563959606449	0.685112265466601	-2.21224998071265	0.0269493971264837	0.134364891904581	ENSG00000187778
ENSG00000110844	46.1765313868345	-0.0808424454761489	0.946238822481874	-0.0854355618850098	0.931915122208668	0.967317637457341	ENSG00000110844
ENSG00000161791	21.5715385091604	1.58258806021274	0.895300615692885	1.76766108776542	0.077117578898894	0.247092004418474	ENSG00000161791
ENSG00000139644	1129.42226313071	0.587372786111297	0.477041148266459	1.23128327240905	0.218216935945963	0.450351367537565	ENSG00000139644
ENSG00000167566	150.977392693474	0.485196705652664	0.606775194525272	0.79963174175614	0.423924191199034	0.648286158941842	ENSG00000167566
ENSG00000258057	9.90451613594121	0.589542707638308	1.04251787043626	0.565498898730246	0.57173447312777	0.760498296764425	ENSG00000258057
ENSG00000186666	50.2031290866992	-0.0442772337197041	0.523095967684145	-0.0846445708915109	0.932543963745672	0.967451396325166	ENSG00000186666
ENSG00000135472	883.704946367267	-1.24217968561964	0.753117541327813	-1.64938355230654	0.0990690821562061	0.285423182159472	ENSG00000135472
ENSG00000161798	7.94754593137878	-2.51017146763005	1.24108281603949	-2.02256564605449	0.0431179490905398	0.17560889621633	ENSG00000161798
ENSG00000161800	65.4974137102158	-0.561371752058459	0.992367810025198	-0.565689199495704	0.571605078595228	0.760462563635208	ENSG00000161800
ENSG00000110881	75.8758723633115	1.09673959827249	0.77056151227984	1.42329921854985	0.154649433432661	0.371773445828525	ENSG00000110881
ENSG00000066117	327.831169064844	0.350071294317235	0.600084624393089	0.58336987832556	0.559644330721348	0.75235539722035	ENSG00000066117
ENSG00000167588	19.6458688249766	-0.404901932499287	1.07712984456111	-0.375908192075274	0.70698515005209	0.844791074438996	ENSG00000167588
ENSG00000178449	1300.26477669871	-0.261688363879888	0.573340512187865	-0.456427477767595	0.648082610305151	0.809915863109378	ENSG00000178449
ENSG00000272368	6.6667573570386	-0.188164939154317	1.08465008294298	-0.173479855036538	0.862274261153371	0.930972307637171	ENSG00000272368
ENSG00000139624	237.858604243942	-0.32896514497806	0.756934452077558	-0.434601891980408	0.663851421483844	0.818537195644137	ENSG00000139624
ENSG00000050405	211.679461184374	0.450012549978598	0.662815415294836	0.678940983559384	0.497175256471687	0.707128531506189	ENSG00000050405
ENSG00000161813	223.579629856745	0.454817131033266	0.510668085615999	0.890631593874989	0.373126844031632	0.604053291730387	ENSG00000161813
ENSG00000066084	73.6350697952603	1.09073970418133	0.544648470166467	2.00264898173304	0.0452149784456011	0.18072990595472	ENSG00000066084
ENSG00000123268	66.5588988337685	-1.6723146961395	0.725895693272485	-2.30379476230307	0.0212341672882978	0.117238897720631	ENSG00000123268
ENSG00000185432	3.61461380839976	1.76156189422793	1.11596310332627	1.57851266675159	0.114447880475128	NA	ENSG00000185432
ENSG00000110911	52.5522916802498	0.245045721310186	0.581640389646992	0.421301074808282	0.673535245486069	0.824304146798333	ENSG00000110911
ENSG00000050426	204.459208974999	-0.766299511550796	0.601655691393455	-1.27365123028425	0.202787047584957	0.432313863951009	ENSG00000050426
ENSG00000110925	63.3319034131222	0.695850451169582	0.585924358830787	1.18761140526425	0.234986542332604	0.469363818523003	ENSG00000110925
ENSG00000135457	56.0844178813742	1.00773063730384	0.914931795743775	1.10142705936307	0.270710833891476	0.508384805783072	ENSG00000135457
ENSG00000184271	29.0463908916661	0.595363008530357	1.01718858901643	0.585302484671049	0.558344344470244	0.751481708975483	ENSG00000184271
ENSG00000278126	3.22363101791566	2.27110840231343	1.50688469889292	1.50715473053908	0.131771000788407	NA	ENSG00000278126
ENSG00000183283	1218.94571120405	-0.534018446218302	0.662170242991295	-0.806466995263818	0.419973631080366	0.64576998030182	ENSG00000183283
ENSG00000170545	28.7969558395679	-2.66273276502829	0.931732654490218	-2.85782917685241	0.00426549952742671	0.0449960328415893	ENSG00000170545
ENSG00000139629	6.17335911460037	1.59391930526274	1.64921697702034	0.9664703477298	0.333808877642848	0.568947723667741	ENSG00000139629
ENSG00000050438	174.591544719917	0.602124552963567	0.508191632149785	1.18483759840047	0.236081663693768	0.470935174630642	ENSG00000050438
ENSG00000196876	44.2974492088603	1.2194814003884	0.666988306140984	1.82834000110735	0.0674985399595582	0.228239110648083	ENSG00000196876
ENSG00000135503	124.434281425871	0.488168344067368	0.518773023818689	0.941005645347477	0.34670196617202	0.581488765133564	ENSG00000135503
ENSG00000161835	9.38104756225567	2.31522835549927	1.16452996562225	1.98812261070686	0.0467981312631792	0.184902044645709	ENSG00000161835
ENSG00000123358	52.2098482569182	-1.61062900033619	1.03225169689851	-1.5603064690283	0.118687475397595	0.31737173391258	ENSG00000123358
ENSG00000123395	584.206594326673	-1.46300287529585	0.730204602743218	-2.00355197680166	0.0451180745154432	0.18049583383356	ENSG00000123395
ENSG00000167767	6.53089699787413	-1.26189660524226	1.57289515597632	-0.802276363079638	0.422393112170887	0.647023767717621	ENSG00000167767
ENSG00000135480	119.596074392032	0.961590285366186	1.83052188208082	0.525309363837328	0.599368149019556	0.777540060647515	ENSG00000135480
ENSG00000170442	22.2206235535113	-1.35841086181397	1.09238146866073	-1.24353158744024	0.213672008459764	0.444922789269054	ENSG00000170442
ENSG00000170421	3369.68328579268	-1.21907065784892	1.76749607996292	-0.689716187588089	0.49037268403713	0.702534674739539	ENSG00000170421
ENSG00000111057	5398.46821339856	-2.18984214915482	1.13886028066865	-1.92283652905088	0.0545005829251693	0.203142148458383	ENSG00000111057
ENSG00000063046	428.870084840424	1.36302508143462	0.595740021188076	2.28795285352217	0.022140266857005	0.119783919948057	ENSG00000063046
ENSG00000257337	22.2042128367924	-0.954501697047866	0.836179821330441	-1.1415029072684	0.253660702854019	0.491243416714007	ENSG00000257337
ENSG00000111077	12.7498996454076	-0.822096924843689	1.09976802486182	-0.747518482315379	0.45475065059513	0.673396253028368	ENSG00000111077
ENSG00000167778	390.426029893444	-0.851652874353927	0.584525220296156	-1.45699936424031	0.145116555713204	0.358237635688875	ENSG00000167778
ENSG00000167779	282.575341351328	0.544885825051609	0.652987650151898	0.83445042938386	0.404027209847708	0.632021350805114	ENSG00000167779
ENSG00000257790	7.19840114256479	-3.23351685519229	1.02815891479306	-3.14495824397253	0.00166110537094992	0.0262660146181751	ENSG00000257790
ENSG00000139631	16.6270384277967	-1.34389169844898	0.901005126858985	-1.49154722696635	0.135817881673891	0.344896468396382	ENSG00000139631
ENSG00000139651	37.6639604726995	1.78028784883923	0.639146176642928	2.78541578421085	0.00534591247010819	0.0513460943147615	ENSG00000139651
ENSG00000172819	11.1392786247923	-0.511801134510655	0.93337529668834	-0.5483337049165	0.583462788234943	0.768044152648091	ENSG00000172819
ENSG00000182544	119.449968941178	0.317967165127627	0.49730493637942	0.639380673440637	0.522575318554593	0.726085717546004	ENSG00000182544
ENSG00000135476	10.4061698721949	0.494092151010529	1.28245870758309	0.385269442274433	0.700037798947785	0.83949311080762	ENSG00000135476
